pair,signal,entry_time,entry_price,exit_price,win,pnl
USD/CHF,CALL,2025-08-24 18:30:00,0.9028393725687766,0.9028354406418112,False,-100
USD/CHF,CALL,2025-08-24 18:35:00,0.9027611335071852,0.9026869787478176,False,-100
USD/CHF,CALL,2025-08-24 18:40:00,0.9028247760297528,0.902642351107374,False,-100
USD/CHF,CALL,2025-08-24 18:45:00,0.9029374945196756,0.9026954167383612,False,-100
USD/CHF,CALL,2025-08-24 18:50:00,0.9028134870497092,0.902739706680156,False,-100
USD/CHF,CALL,2025-08-24 18:55:00,0.9028354406418112,0.9026141819911914,False,-100
USD/CHF,CALL,2025-08-24 19:00:00,0.9026869787478176,0.9024976818165604,False,-100
USD/CHF,CALL,2025-08-24 19:05:00,0.902642351107374,0.902525135245101,False,-100
USD/CHF,PUT,2025-08-30 09:40:00,0.906034613760996,0.9059730667541148,True,85
USD/CHF,PUT,2025-08-30 09:45:00,0.9059234942136788,0.9059650349452176,False,-100
USD/CHF,PUT,2025-08-30 17:50:00,0.9030694445826492,0.9033048245290972,False,-100
USD/CHF,PUT,2025-08-30 17:55:00,0.903125046432148,0.903416444292058,False,-100
USD/CHF,PUT,2025-08-30 18:00:00,0.9031632427887368,0.9033765593185444,False,-100
USD/CHF,PUT,2025-08-30 18:05:00,0.9032725421039016,0.9033054485935684,False,-100
USD/CHF,PUT,2025-08-30 18:10:00,0.9033732074618456,0.903448719711084,False,-100
USD/CHF,PUT,2025-09-06 10:40:00,0.89729231274377,0.8973479875655317,False,-100
USD/CHF,PUT,2025-09-06 10:45:00,0.897382014711073,0.8973040426737596,True,85
USD/CHF,PUT,2025-09-06 10:50:00,0.897245804340301,0.8973217424236761,False,-100
USD/CHF,PUT,2025-09-06 10:55:00,0.8972702671430941,0.8972094543806992,True,85
USD/CHF,PUT,2025-09-06 11:00:00,0.8973335393757846,0.8973476205945994,False,-100
USD/CHF,PUT,2025-09-06 11:05:00,0.8973479875655317,0.8974282705107148,False,-100
USD/CHF,PUT,2025-09-06 11:10:00,0.8973040426737596,0.8974136496513266,False,-100
USD/CHF,PUT,2025-09-06 11:15:00,0.8973217424236761,0.8972709901185615,True,85
USD/CHF,PUT,2025-09-07 05:30:00,0.8954139874568425,0.8951689669110092,True,85
USD/CHF,PUT,2025-09-07 05:35:00,0.8953798587311143,0.8950507928105821,True,85
USD/CHF,PUT,2025-09-07 05:40:00,0.8952068934833768,0.8950203160934684,True,85
USD/CHF,PUT,2025-09-07 05:45:00,0.8953446737694549,0.895015854206848,True,85
USD/CHF,PUT,2025-09-07 05:50:00,0.8951434576443461,0.8949882768412847,True,85
USD/CHF,PUT,2025-09-07 05:55:00,0.8951689669110092,0.8951360148238903,True,85
USD/CHF,PUT,2025-09-07 06:05:00,0.8950203160934684,0.8952062703985222,False,-100
USD/CHF,PUT,2025-09-07 06:10:00,0.895015854206848,0.8950725296733254,False,-100
USD/CHF,PUT,2025-09-08 20:35:00,0.8896028035767795,0.8892519517466395,True,85
USD/CHF,PUT,2025-09-08 20:40:00,0.8896571580775685,0.889285297767557,True,85
USD/CHF,PUT,2025-09-08 20:45:00,0.8896064204960299,0.8892174387926586,True,85
USD/CHF,PUT,2025-09-08 20:55:00,0.8893864949460186,0.889329578527215,True,85
USD/CHF,CALL,2025-09-16 16:15:00,0.8929885688409026,0.8928809382395149,False,-100
USD/CHF,CALL,2025-09-16 16:20:00,0.8929297820888181,0.8925479685310883,False,-100
USD/CHF,CALL,2025-09-16 16:25:00,0.8929682039706838,0.8922519645288972,False,-100
USD/CHF,CALL,2025-09-16 16:30:00,0.8928592104590567,0.8921981420198506,False,-100
USD/CHF,CALL,2025-09-16 16:35:00,0.8928922825266975,0.8922735317156117,False,-100
USD/CHF,CALL,2025-09-16 16:40:00,0.8928809382395149,0.8922914982186918,False,-100
USD/CHF,CALL,2025-09-16 16:45:00,0.8925479685310883,0.8924853234311283,False,-100
